sourceId,culturalMomentId,checkpointSystemId,sourceTable,recordedAt,signalType,signalValue,id,created_date,updated_date,created_by_id,is_sample
"NC-0000000165","69e8b436ce9fb0b1aba34da2","NC-0000000165","CheckpointLiveStats","2026-04-22T11:42:45.806Z","session_opened","3","69e8b4363a03a6fed7cb184a","2026-04-22T11:42:46.541000","2026-04-22T11:42:46.541000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"NC-0000000029","69e8b30a368ec401997757c1","NC-0000000029","CheckpointLiveStats","2026-04-22T11:37:45.860Z","session_confirmed","1","69e8b30adccce210880a35c8","2026-04-22T11:37:46.383000","2026-04-22T11:37:46.383000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"NC-0000000029","69e8b30a368ec401997757c1","NC-0000000029","CheckpointLiveStats","2026-04-22T11:37:45.860Z","session_opened","47","69e8b30adccce210880a35c9","2026-04-22T11:37:46.383000","2026-04-22T11:37:46.383000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"NC-0000000029","69e6358e27604d4f1f110e15","NC-0000000029","CheckpointLiveStats","2026-04-20T14:17:50.151Z","session_confirmed","1","69e6358ef5e063821293d2bd","2026-04-20T14:17:50.836000","2026-04-20T14:17:50.836000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"NC-0000000029","69e6358e27604d4f1f110e15","NC-0000000029","CheckpointLiveStats","2026-04-20T14:17:50.151Z","session_opened","47","69e6358ef5e063821293d2be","2026-04-20T14:17:50.836000","2026-04-20T14:17:50.836000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"69e61a4de70f3398c1b5fa17","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T12:23:58.868Z","session_confirmed","1","69e61adf67fbfaa69841a8c3","2026-04-20T12:23:59.292000","2026-04-20T12:23:59.292000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e61a4de70f3398c1b5fa17","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T12:23:51.092Z","session_opened","1","69e61ad74500948d50856758","2026-04-20T12:23:51.470000","2026-04-20T12:23:51.470000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e618819c66e868340431aa","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T12:18:52.488Z","session_confirmed","1","69e619acb158f916cb3731a6","2026-04-20T12:18:52.879000","2026-04-20T12:18:52.879000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e618819c66e868340431aa","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T12:18:44.861Z","session_opened","1","69e619a5b3a38d406892226e","2026-04-20T12:18:45.192000","2026-04-20T12:18:45.192000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e61881e7f9803a776289ed","69e61937c78f844b15cc6ae4","NC-0000000169","Session","2026-04-20T12:17:46.629Z","session_confirmed","1","69e6196ac8ac3849c1e2b2cb","2026-04-20T12:17:46.959000","2026-04-20T12:17:46.959000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e61881e7f9803a776289ed","69e61937c78f844b15cc6ae4","NC-0000000169","Session","2026-04-20T12:16:54.837Z","session_opened","1","69e61937d6ba6309ff158589","2026-04-20T12:16:55.511000","2026-04-20T12:16:55.511000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e59c6999895a6a9ae411ee","69e59cb29cd465868b1ba074","NC-0000000014","Session","2026-04-20T03:25:38.050Z","session_confirmed","1","69e59cb2870ae244191dc6eb","2026-04-20T03:25:38.925000","2026-04-20T03:25:38.925000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e59c6999895a6a9ae411ee","69e59ca84f7860cdb23ed523","NC-0000000014","Session","2026-04-20T03:25:28.402Z","session_opened","1","69e59ca920f8c4f80161ad16","2026-04-20T03:25:29.172000","2026-04-20T03:25:29.172000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e59bdd25a52c137ae9b09a","69e59befbc678149728bd0b9","NC-0000000124","Session","2026-04-20T03:22:33.416Z","session_confirmed","1","69e59bf9663f96c0d7512733","2026-04-20T03:22:33.800000","2026-04-20T03:22:33.800000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e59bdd25a52c137ae9b09a","69e59befbc678149728bd0b9","NC-0000000124","Session","2026-04-20T03:22:23.305Z","session_opened","1","69e59bf01a925f636cc3271d","2026-04-20T03:22:24.033000","2026-04-20T03:22:24.033000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e58b1a3345bc6a2b4eb8da","69e58b384f4920c7111724a8","NC-0000000011","Session","2026-04-20T02:11:12.869Z","session_confirmed","1","69e58b41b3c2cca4b7018f2a","2026-04-20T02:11:13.280000","2026-04-20T02:11:13.280000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e58b1a3345bc6a2b4eb8da","69e58b384f4920c7111724a8","NC-0000000011","Session","2026-04-20T02:11:03.652Z","session_opened","1","69e58b3820c81f5f6bbb5c95","2026-04-20T02:11:04.926000","2026-04-20T02:11:04.926000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e589e919cf170e996eb891","69e58a4f3a4ec355af38b729","NC-0000000030","Session","2026-04-20T02:07:21.448Z","session_confirmed","1","69e58a59bc62e135054062a7","2026-04-20T02:07:21.794000","2026-04-20T02:07:21.794000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e589e919cf170e996eb891","69e58a4f3a4ec355af38b729","NC-0000000030","Session","2026-04-20T02:07:10.705Z","session_opened","1","69e58a4fd88264415d2dba58","2026-04-20T02:07:11.473000","2026-04-20T02:07:11.473000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e5885881c39d7fcbd60f1a","69e588953584da1a1cf62e6f","NC-0000000122","Session","2026-04-20T01:59:49.355Z","session_confirmed","1","69e58895a851939b6613646d","2026-04-20T01:59:49.983000","2026-04-20T01:59:49.983000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e5885881c39d7fcbd60f1a","69e5888b95ffd8e24905004b","NC-0000000122","Session","2026-04-20T01:59:39.014Z","session_opened","1","69e5888b1ba4f49ed4509923","2026-04-20T01:59:39.880000","2026-04-20T01:59:39.880000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e587948a998e96b17bbea5","69e5882d31d0994382b180d3","NC-0000000107","Session","2026-04-20T01:58:53.765Z","session_confirmed","1","69e5885eadb9b748d7c64c5a","2026-04-20T01:58:54.108000","2026-04-20T01:58:54.108000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e587948a998e96b17bbea5","69e5882d31d0994382b180d3","NC-0000000107","Session","2026-04-20T01:58:04.697Z","session_opened","1","69e5882d544736d7516e3934","2026-04-20T01:58:05.375000","2026-04-20T01:58:05.375000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e5870099fb1c0e44be3365","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T01:53:55.285Z","session_confirmed","1","69e5873320c81f5f6bbb5789","2026-04-20T01:53:55.591000","2026-04-20T01:53:55.591000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e5870099fb1c0e44be3365","69e587294f7db9778eb80fc9","NC-0000000104","Session","2026-04-20T01:53:45.166Z","session_opened","1","69e58729d305b6bb959fedd4","2026-04-20T01:53:45.888000","2026-04-20T01:53:45.888000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69e57ea72577d59c9b51a298","69e57ec9bc62e135054052c8","NC-0000000108","Session","2026-04-20T01:29:37.027Z","session_confirmed","1","69e58181636edc96b031dab0","2026-04-20T01:29:37.414000","2026-04-20T01:29:37.414000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
