eventId,calculated_price_cents,targetSceneId,finalStatus,organizerUserId,sessionId,expiresAt,final_price_cents,isGratuit,createdAt,talentUserId,finalizedAt,targetPlageIds,slotId,current_offer_price_cents,rounds,status,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"69f12202b0291cf8a10f1bbd","","sc-1777410553494","accepted","69cd302266f2193a99122757","69f1220479760a5105fc2aa0","2026-05-01T21:11:12.417Z","","false","2026-04-28T21:11:12.417Z","69b48a2b7d5c0db589c6bb1c","2026-04-28T21:11:28.534Z","[""p-1""]","SL-69f1220479760a5105fc2aa0-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T21:11:12.417Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T21:11:28.534Z"",""message"":"""",""expiresAt"":""2026-05-01T21:11:12.417Z"",""status"":""accepted""}]","accepted","2026-04-28T21:11:28.534Z","69f12273b4fa996800a85b5a","2026-04-28T21:11:15.048000","2026-04-28T21:11:29.744000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f12202b0291cf8a10f1bbd","","sc-1777410553494","","69cd302266f2193a99122757","69f1220479760a5105fc2aa0","2026-05-01T21:10:06.812Z","","false","2026-04-28T21:10:06.812Z","698c747aee05acfdd23ea578","","[""p-2""]","SL-69f1220479760a5105fc2aa0-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T21:10:06.812Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T21:10:06.812Z"",""status"":""pending""}]","pending_talent","2026-04-28T21:10:06.812Z","69f12231c08d0c6a1e7d7c6b","2026-04-28T21:10:09.519000","2026-04-28T21:10:09.519000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0f98dcf62ccab46ce2eba","","sc-1","accepted","698c747aee05acfdd23ea578","69f0f98e06d265552ac1f9be","2026-05-01T20:57:31.990Z","","false","2026-04-28T20:57:31.990Z","69cd302266f2193a99122757","2026-04-28T20:57:46.545Z","[""p-1""]","SL-69f0f98e06d265552ac1f9be-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T20:57:31.990Z"",""price"":40,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T20:57:46.545Z"",""message"":"""",""expiresAt"":""2026-05-01T20:57:31.990Z"",""status"":""accepted""}]","accepted","2026-04-28T20:57:46.545Z","69f11f3ff78af5a4a41f3980","2026-04-28T20:57:35.641000","2026-04-28T20:57:47.812000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e7d20e47fd882890d48c","","sc-1777395663594","accepted","69cd302266f2193a99122757","69f0e7d3cafc98181ba7f75c","2026-05-01T17:01:39.743Z","","false","2026-04-28T17:01:39.743Z","698c747aee05acfdd23ea578","2026-04-28T17:01:51.583Z","[""p-1""]","SL-69f0e7d3cafc98181ba7f75c-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T17:01:39.743Z"",""price"":210,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T17:01:51.583Z"",""message"":"""",""expiresAt"":""2026-05-01T17:01:39.743Z"",""status"":""accepted""}]","accepted","2026-04-28T17:01:51.583Z","69f0e7f6a25e0b93de3a0ef9","2026-04-28T17:01:42.652000","2026-04-28T17:01:53.125000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e77a18ab67191b45cc44","","sc-1","","69cd302266f2193a99122757","69f0e77b4b66c59c927aba37","2026-05-01T17:00:19.388Z","","false","2026-04-28T17:00:19.388Z","698c747aee05acfdd23ea578","","[""p-1""]","SL-69f0e77b4b66c59c927aba37-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T17:00:19.388Z"",""price"":250,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T17:00:19.388Z"",""status"":""pending""}]","pending_talent","2026-04-28T17:00:19.388Z","69f0e7a6ce0d562534106da6","2026-04-28T17:00:22.342000","2026-04-28T17:00:22.342000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e4361bd96edff7653490","","sc-1","accepted","69cd302266f2193a99122757","69f0e437d3c2232e3ab54e7e","2026-05-01T16:47:46.461Z","","false","2026-04-28T16:47:25.158Z","698c747aee05acfdd23ea578","2026-04-28T16:47:50.445Z","[""p-3""]","SL-69f0e437d3c2232e3ab54e7e-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T16:47:25.158Z"",""price"":168,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:47:46.223Z"",""message"":"""",""expiresAt"":""2026-05-01T16:47:25.159Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T16:47:46.223Z"",""price"":185,""proposedBy"":""talent"",""respondedAt"":""2026-04-28T16:47:50.445Z"",""message"":"""",""expiresAt"":""2026-05-01T16:47:46.461Z"",""status"":""accepted""}]","accepted","2026-04-28T16:47:50.445Z","69f0e4a07b99e4d6a2e3625f","2026-04-28T16:47:28.010000","2026-04-28T16:47:51.850000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e4361bd96edff7653490","","sc-1","accepted","69cd302266f2193a99122757","69f0e437d3c2232e3ab54e7e","2026-05-01T16:46:56.167Z","","false","2026-04-28T16:46:24.697Z","698c747aee05acfdd23ea578","2026-04-28T16:47:07.064Z","[""p-1""]","SL-69f0e437d3c2232e3ab54e7e-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T16:46:24.697Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:46:36.043Z"",""message"":"""",""expiresAt"":""2026-05-01T16:46:24.697Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T16:46:36.043Z"",""price"":120,""proposedBy"":""talent"",""respondedAt"":""2026-04-28T16:46:44.715Z"",""message"":"""",""expiresAt"":""2026-05-01T16:46:36.378Z"",""status"":""countered""},{""roundIndex"":2,""isGratuit"":false,""createdAt"":""2026-04-28T16:46:44.715Z"",""price"":105,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:46:55.850Z"",""message"":"""",""expiresAt"":""2026-05-01T16:46:44.947Z"",""status"":""countered""},{""roundIndex"":3,""isGratuit"":false,""createdAt"":""2026-04-28T16:46:55.850Z"",""price"":115,""proposedBy"":""talent"",""respondedAt"":""2026-04-28T16:47:07.064Z"",""message"":"""",""expiresAt"":""2026-05-01T16:46:56.167Z"",""status"":""accepted""}]","accepted","2026-04-28T16:47:07.064Z","69f0e464f4cbc00ca21ff297","2026-04-28T16:46:28.335000","2026-04-28T16:47:08.250000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e08017a841019661d987","","sc-1","accepted","69cd302266f2193a99122757","69f0e08230f934b25a4e2a9a","2026-05-01T16:32:11.349Z","","false","2026-04-28T16:31:41.169Z","698c747aee05acfdd23ea578","2026-04-28T16:37:19.517Z","[""p-2""]","SL-69f0e08230f934b25a4e2a9a-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T16:31:41.169Z"",""price"":280,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:32:11.033Z"",""message"":"""",""expiresAt"":""2026-05-01T16:31:41.169Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T16:32:11.033Z"",""price"":325,""proposedBy"":""talent"",""respondedAt"":""2026-04-28T16:37:19.517Z"",""message"":"""",""expiresAt"":""2026-05-01T16:32:11.349Z"",""status"":""accepted""}]","accepted","2026-04-28T16:37:19.517Z","69f0e0f01e3a451b9e072b37","2026-04-28T16:31:44.768000","2026-04-28T16:37:21.050000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0e08017a841019661d987","","sc-1","accepted","69cd302266f2193a99122757","69f0e08230f934b25a4e2a9a","2026-05-01T16:37:31.764Z","","false","2026-04-28T16:30:39.155Z","698c747aee05acfdd23ea578","2026-04-28T16:38:18.388Z","[""p-1""]","SL-69f0e08230f934b25a4e2a9a-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T16:30:39.155Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:30:53.729Z"",""message"":"""",""expiresAt"":""2026-05-01T16:30:39.155Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T16:30:53.729Z"",""price"":145,""proposedBy"":""talent"",""respondedAt"":""2026-04-28T16:37:31.050Z"",""message"":"""",""expiresAt"":""2026-05-01T16:30:54.002Z"",""status"":""countered""},{""roundIndex"":2,""isGratuit"":false,""createdAt"":""2026-04-28T16:37:31.050Z"",""price"":135,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T16:38:18.388Z"",""message"":"""",""expiresAt"":""2026-05-01T16:37:31.764Z"",""status"":""accepted""}]","accepted","2026-04-28T16:38:18.388Z","69f0e0b22b1f45b654e6ec97","2026-04-28T16:30:42.200000","2026-04-28T16:38:20.167000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0b1d6bc0615a645b177f7","","sc-1","","698dbbf753d545317578c200","69f0b1d75226ed00da5397a8","2026-05-01T13:57:18.599Z","","false","2026-04-28T13:35:27.518Z","698c747aee05acfdd23ea578","","[""p-5""]","SL-69f0b1d75226ed00da5397a8-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:35:27.518Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T13:57:18.418Z"",""message"":"""",""expiresAt"":""2026-05-01T13:35:27.518Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T13:57:18.418Z"",""price"":175,""proposedBy"":""talent"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:57:18.599Z"",""status"":""pending""}]","pending_organizer","2026-04-28T13:57:18.418Z","69f0b7a212c7e9dac5f16a1d","2026-04-28T13:35:30.196000","2026-04-28T13:57:18.731000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0b554878a81215537d7d1","","sc-1","","698c747aee05acfdd23ea578","69f0b5559b1fc7abe63829c9","2026-05-01T17:22:55.546Z","","false","2026-04-28T13:26:19.973Z","698dbbf753d545317578c200","","[""p-1""]","SL-69f0b5559b1fc7abe63829c9-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:26:19.973Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:26:19.973Z"",""status"":""pending""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T17:22:55.546Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T17:22:55.546Z"",""status"":""pending""}]","pending_talent","2026-04-28T17:22:55.546Z","69f0b57cb8fe1808a82e5ad3","2026-04-28T13:26:20.983000","2026-04-28T17:22:56.052000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0b1d6bc0615a645b177f7","","sc-1","","698dbbf753d545317578c200","69f0b1d75226ed00da5397a8","2026-05-01T13:25:00.031Z","","false","2026-04-28T13:25:00.031Z","698c747aee05acfdd23ea578","","[""p-4""]","SL-69f0b1d75226ed00da5397a8-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:25:00.031Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:25:00.031Z"",""status"":""pending""}]","pending_talent","2026-04-28T13:25:00.031Z","69f0b52df5d20255bd623164","2026-04-28T13:25:01.315000","2026-04-28T13:25:01.315000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0b1d6bc0615a645b177f7","","sc-1","","698dbbf753d545317578c200","69f0b1d75226ed00da5397a8","2026-05-01T13:11:48.833Z","","false","2026-04-28T13:11:48.833Z","698c747aee05acfdd23ea578","","[""p-2""]","SL-69f0b1d75226ed00da5397a8-0","10000","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:11:48.833Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:11:48.833Z"",""status"":""pending""}]","pending_talent","2026-04-28T13:11:48.833Z","69f0b216efce1b6397a7b347","2026-04-28T13:11:50.078000","2026-04-28T13:11:50.078000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0b1d6bc0615a645b177f7","","sc-1","","698dbbf753d545317578c200","69f0b1d75226ed00da5397a8","2026-05-01T13:11:25.813Z","","false","2026-04-28T13:11:25.812Z","698c747aee05acfdd23ea578","","[""p-1""]","SL-69f0b1d75226ed00da5397a8-0","10000","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:11:25.812Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:11:25.813Z"",""status"":""pending""}]","pending_talent","2026-04-28T13:11:25.812Z","69f0b1ffb07de9a57748e981","2026-04-28T13:11:27.105000","2026-04-28T13:11:27.105000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0a4a819020e82fe25833d","","sc-1777378467789","","698dbbf753d545317578c200","69f0a4a928761f0e962fc49c","2026-05-01T13:10:10.799Z","","false","2026-04-28T13:10:10.799Z","698c747aee05acfdd23ea578","","[""p-1""]","SL-69f0a4a928761f0e962fc49c-0","36000","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T13:10:10.799Z"",""price"":360,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T13:10:10.799Z"",""status"":""pending""}]","pending_talent","2026-04-28T13:10:10.799Z","69f0b1b43e5869ff977a2b60","2026-04-28T13:10:12.122000","2026-04-28T13:10:12.122000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0a4a819020e82fe25833d","","sc-1","","698dbbf753d545317578c200","69f0a4a928761f0e962fc49c","2026-05-01T12:43:04.712Z","","false","2026-04-28T12:43:04.712Z","698c747aee05acfdd23ea578","","[""p-2""]","SL-69f0a4a928761f0e962fc49c-0","84000","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T12:43:04.712Z"",""price"":840,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T12:43:04.712Z"",""status"":""pending""}]","pending_talent","2026-04-28T12:43:04.712Z","69f0ab5b5d49857063749c72","2026-04-28T12:43:07.157000","2026-04-28T12:43:07.157000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f0a4a819020e82fe25833d","","sc-1","","698dbbf753d545317578c200","69f0a4a928761f0e962fc49c","2026-05-01T12:40:59.297Z","","false","2026-04-28T12:40:42.280Z","698c747aee05acfdd23ea578","","[""p-1""]","SL-69f0a4a928761f0e962fc49c-0","36000","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T12:40:42.280Z"",""price"":360,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T12:40:42.280Z"",""status"":""pending""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-28T12:40:59.297Z"",""price"":360,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-01T12:40:59.297Z"",""status"":""pending""}]","pending_talent","2026-04-28T12:40:59.297Z","69f0aacba61563113404ab09","2026-04-28T12:40:43.733000","2026-04-28T12:40:59.602000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69f099b6a046e1579b382c7c","","sc-1","accepted","698c747aee05acfdd23ea578","69f099b8afa18f836d087348","2026-05-01T11:29:09.113Z","","false","2026-04-28T11:29:09.113Z","698dbbf753d545317578c200","2026-04-28T12:02:36.181Z","[""p-1""]","SL-69f099b8afa18f836d087348-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-28T11:29:09.113Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":""2026-04-28T12:02:36.181Z"",""message"":"""",""expiresAt"":""2026-05-01T11:29:09.113Z"",""status"":""accepted""}]","accepted","2026-04-28T12:02:36.181Z","69f09a0863664bbddb719fa3","2026-04-28T11:29:12.892000","2026-04-28T12:02:37.574000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69ee4d4655675c96cd568806","","sc-1","","698c747aee05acfdd23ea578","69ee4d48c1e7421e84fcd05b","2026-04-29T17:39:33.439Z","","false","2026-04-26T17:38:55.976Z","69cd302266f2193a99122757","","[""p-2""]","SL-69ee4d48c1e7421e84fcd05b-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-26T17:38:55.976Z"",""price"":600,""proposedBy"":""organizer"",""respondedAt"":""2026-04-26T17:39:33.235Z"",""message"":"""",""expiresAt"":""2026-04-29T17:38:55.976Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-26T17:39:33.235Z"",""price"":500,""proposedBy"":""talent"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-04-29T17:39:33.439Z"",""status"":""pending""}]","pending_organizer","2026-04-26T17:39:33.235Z","69ee4db3b25beab1063ad736","2026-04-26T17:38:59.008000","2026-04-26T17:39:33.572000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69ee4d4655675c96cd568806","","sc-1","accepted","698c747aee05acfdd23ea578","69ee4d48c1e7421e84fcd05b","2026-04-29T17:38:36.995Z","","false","2026-04-26T17:38:36.995Z","69cd302266f2193a99122757","2026-04-26T17:39:08.267Z","[""p-1""]","SL-69ee4d48c1e7421e84fcd05b-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-26T17:38:36.995Z"",""price"":400,""proposedBy"":""organizer"",""respondedAt"":""2026-04-26T17:39:08.267Z"",""message"":"""",""expiresAt"":""2026-04-29T17:38:36.995Z"",""status"":""accepted""}]","accepted","2026-04-26T17:39:08.267Z","69ee4da0b7847f597cd4e519","2026-04-26T17:38:40.219000","2026-04-26T17:39:09.465000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb6a82d3d017cfbd3e77bc","","sc-1","accepted","699c655e40e8dc98eacda675","69eb6a83d8a595925a5192e8","2026-04-27T13:09:46.841Z","","false","2026-04-24T13:09:46.841Z","698d204286a5af9808991620","2026-04-24T13:09:53.615Z","[""p-2""]","SL-69eb6a83d8a595925a5192e8-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T13:09:46.841Z"",""price"":280,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T13:09:53.615Z"",""message"":"""",""expiresAt"":""2026-04-27T13:09:46.841Z"",""status"":""accepted""}]","accepted","2026-04-24T13:09:53.615Z","69eb6b9d705f4b4ad2b8db63","2026-04-24T13:09:49.830000","2026-04-24T13:09:54.688000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb6a82d3d017cfbd3e77bc","","sc-1","accepted","699c655e40e8dc98eacda675","69eb6a83d8a595925a5192e8","2026-04-27T13:06:14.729Z","","false","2026-04-24T13:06:14.729Z","698dc6f781b400b640a229f6","2026-04-24T13:06:24.817Z","[""p-1""]","SL-69eb6a83d8a595925a5192e8-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T13:06:14.729Z"",""price"":120,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T13:06:24.817Z"",""message"":"""",""expiresAt"":""2026-04-27T13:06:14.729Z"",""status"":""accepted""}]","accepted","2026-04-24T13:06:24.817Z","69eb6ac906ed0d2b1702df6f","2026-04-24T13:06:17.878000","2026-04-24T13:06:25.903000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb682b9430b4c08113234d","","sc-1","accepted","698c747aee05acfdd23ea578","69eb682cd2b77c668d3efe23","2026-04-27T12:56:32.486Z","","false","2026-04-24T12:56:32.486Z","698d204286a5af9808991620","2026-04-24T12:57:14.339Z","[""p-2""]","SL-69eb682cd2b77c668d3efe23-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:56:32.486Z"",""price"":200,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:57:14.339Z"",""message"":"""",""expiresAt"":""2026-04-27T12:56:32.486Z"",""status"":""accepted""}]","accepted","2026-04-24T12:57:14.339Z","69eb68830bb19b6d3242af00","2026-04-24T12:56:35.677000","2026-04-24T12:57:15.795000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb682b9430b4c08113234d","","sc-1","accepted","698c747aee05acfdd23ea578","69eb682cd2b77c668d3efe23","2026-04-27T12:56:14.278Z","","false","2026-04-24T12:56:14.277Z","69cd302266f2193a99122757","2026-04-24T12:57:37.236Z","[""p-1""]","SL-69eb682cd2b77c668d3efe23-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:56:14.277Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:57:37.236Z"",""message"":"""",""expiresAt"":""2026-04-27T12:56:14.278Z"",""status"":""accepted""}]","accepted","2026-04-24T12:57:37.236Z","69eb6870f2119e0bd88f3a7d","2026-04-24T12:56:16.899000","2026-04-24T12:57:38.210000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb5ea399dc25700de73ac6","","sc-1","accepted","698dbbf753d545317578c200","69eb5ea4d363b3e6878d5f16","2026-04-27T12:15:51.244Z","","false","2026-04-24T12:15:51.244Z","698dc6f781b400b640a229f6","2026-04-24T12:18:08.708Z","[""p-2""]","SL-69eb5ea4d363b3e6878d5f16-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:15:51.244Z"",""price"":60,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:18:08.708Z"",""message"":"""",""expiresAt"":""2026-04-27T12:15:51.244Z"",""status"":""accepted""}]","accepted","2026-04-24T12:18:08.708Z","69eb5ef90bb19b6d3242a680","2026-04-24T12:15:53.904000","2026-04-24T12:18:09.740000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb5ea399dc25700de73ac6","","sc-1","accepted","698dbbf753d545317578c200","69eb5ea4d363b3e6878d5f16","2026-04-27T12:15:11.144Z","","false","2026-04-24T12:15:11.144Z","699c655e40e8dc98eacda675","2026-04-24T12:18:13.876Z","[""p-1""]","SL-69eb5ea4d363b3e6878d5f16-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:15:11.144Z"",""price"":40,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:18:13.876Z"",""message"":"""",""expiresAt"":""2026-04-27T12:15:11.144Z"",""status"":""accepted""}]","accepted","2026-04-24T12:18:13.876Z","69eb5ed2759a2b113dd17f12","2026-04-24T12:15:14.625000","2026-04-24T12:18:15.141000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb5b1d364972c7c3e18948","","sc-1","accepted","698dbbf753d545317578c200","69eb5b1f4aef501af043cadf","2026-04-27T12:01:03.001Z","","false","2026-04-24T12:00:40.035Z","698dc6f781b400b640a229f6","2026-04-24T12:01:23.090Z","[""p-2""]","SL-69eb5b1f4aef501af043cadf-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:00:40.035Z"",""price"":60,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:01:02.800Z"",""message"":"""",""expiresAt"":""2026-04-27T12:00:40.035Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-24T12:01:02.800Z"",""price"":80,""proposedBy"":""talent"",""respondedAt"":""2026-04-24T12:01:23.090Z"",""message"":"""",""expiresAt"":""2026-04-27T12:01:03.001Z"",""status"":""accepted""}]","accepted","2026-04-24T12:01:23.090Z","69eb5b6a8b7e399ef4dd50ab","2026-04-24T12:00:42.765000","2026-04-24T12:01:24.224000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb5b1d364972c7c3e18948","","sc-1","accepted","698dbbf753d545317578c200","69eb5b1f4aef501af043cadf","2026-04-27T12:01:20.105Z","","false","2026-04-24T12:00:25.342Z","699c655e40e8dc98eacda675","2026-04-24T12:01:36.632Z","[""p-1""]","SL-69eb5b1f4aef501af043cadf-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T12:00:25.342Z"",""price"":60,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T12:01:19.870Z"",""message"":"""",""expiresAt"":""2026-04-27T12:00:25.342Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-04-24T12:01:19.870Z"",""price"":120,""proposedBy"":""talent"",""respondedAt"":""2026-04-24T12:01:36.632Z"",""message"":"""",""expiresAt"":""2026-04-27T12:01:20.105Z"",""status"":""accepted""}]","accepted","2026-04-24T12:01:36.632Z","69eb5b5cc713bd6291b0a8d1","2026-04-24T12:00:28.248000","2026-04-24T12:01:37.774000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb582f4e6d9e1d588579e0","","sc-1","accepted","698dbbf753d545317578c200","69eb583140cd8d2ab72406c6","2026-04-27T11:50:47.841Z","","false","2026-04-24T11:50:47.841Z","698dc6f781b400b640a229f6","2026-04-24T11:51:03.729Z","[""p-2""]","SL-69eb583140cd8d2ab72406c6-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T11:50:47.841Z"",""price"":60,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T11:51:03.729Z"",""message"":"""",""expiresAt"":""2026-04-27T11:50:47.841Z"",""status"":""accepted""}]","accepted","2026-04-24T11:51:03.729Z","69eb591a387cc8abd3fc03c3","2026-04-24T11:50:50.285000","2026-04-24T11:51:04.838000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb582f4e6d9e1d588579e0","","sc-1","accepted","698dbbf753d545317578c200","69eb583140cd8d2ab72406c6","2026-04-27T11:48:38.002Z","","false","2026-04-24T11:48:38.001Z","699c655e40e8dc98eacda675","2026-04-24T11:51:34.939Z","[""p-1""]","SL-69eb583140cd8d2ab72406c6-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T11:48:38.001Z"",""price"":40,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T11:51:34.939Z"",""message"":"""",""expiresAt"":""2026-04-27T11:48:38.002Z"",""status"":""accepted""}]","accepted","2026-04-24T11:51:34.939Z","69eb58986a09ef0bed407a1a","2026-04-24T11:48:40.737000","2026-04-24T11:51:36.189000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"69eb54a1a9707a51c042eaff","","sc-1777030260763","accepted","698c747aee05acfdd23ea578","69eb54a2f5c5fc5960ac180b","2026-04-27T11:35:48.385Z","","false","2026-04-24T11:35:48.385Z","698d204286a5af9808991620","2026-04-24T11:35:58.457Z","[""p-2""]","SL-69eb54a2f5c5fc5960ac180b-6","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-04-24T11:35:48.385Z"",""price"":600,""proposedBy"":""organizer"",""respondedAt"":""2026-04-24T11:35:58.457Z"",""message"":"""",""expiresAt"":""2026-04-27T11:35:48.385Z"",""status"":""accepted""}]","accepted","2026-04-24T11:35:58.457Z","69eb559831d3c4905870367b","2026-04-24T11:35:52.144000","2026-04-24T11:35:59.718000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
