entryType,eventId,note,accountCode,relatedEntryId,amount_cents,payoutSplitId,stripeEventId,recipientUserId,createdAt,stripeRef,currency,payerUserId,debitCredit,id,created_date,updated_date,created_by_id,is_sample
"talent_transfer","69d8099e38661c6c0e5f15d6","Batch cachet — event 69d8099e38661c6c0e5f15d6 — 59.09$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69f15dab41f1d7a73b584422","5909","69de474c72c198123560ac61","","","2026-04-29T01:23:55.484Z","tr_1TRMr0EDnfppNFcx541sgtVc","CAD","","credit","69f15dabd0e7403204a92d55","2026-04-29T01:23:55.777000","2026-04-29T01:23:55.777000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69d8099e38661c6c0e5f15d6","Batch cachet — event 69d8099e38661c6c0e5f15d6 — 59.09$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69f15dabd0e7403204a92d55","5909","69de474c72c198123560ac61","","","2026-04-29T01:23:55.484Z","tr_1TRMr0EDnfppNFcx541sgtVc","CAD","","debit","69f15dab41f1d7a73b584422","2026-04-29T01:23:55.615000","2026-04-29T01:23:55.955000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69d4226e96b1a73f25f14199","Batch cachet — event 69d4226e96b1a73f25f14199 — 17.70$ → 1nXNICVC [Cr stripe_balance]","stripe_balance","69f15da9ad8bf160e965c5b2","1770","69dfa788abb5c9b767304bf3","","","2026-04-29T01:23:52.912Z","tr_1TRMqxEDnfppNFcxOoDROZ1i","CAD","","credit","69f15da9644a2a51aef4a829","2026-04-29T01:23:53.297000","2026-04-29T01:23:53.297000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69d4226e96b1a73f25f14199","Batch cachet — event 69d4226e96b1a73f25f14199 — 17.70$ → 1nXNICVC [Dr stripe_connect_transit]","stripe_connect_transit","69f15da9644a2a51aef4a829","1770","69dfa788abb5c9b767304bf3","","","2026-04-29T01:23:52.912Z","tr_1TRMqxEDnfppNFcxOoDROZ1i","CAD","","debit","69f15da9ad8bf160e965c5b2","2026-04-29T01:23:53.053000","2026-04-29T01:23:53.501000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69d4226e96b1a73f25f14199","Batch commission — event 69d4226e96b1a73f25f14199 — 6.27$ [Cr revenue_commission]","revenue_commission","69f15da6dbb2e674ee1b2bdc","627","69dfa78997907d6cb46e09e1","","","2026-04-29T01:23:50.304Z","tr_1TRMquEDnfppNFcxY13yfJqN","CAD","","credit","69f15da6d5eb45473407bfeb","2026-04-29T01:23:50.618000","2026-04-29T01:23:50.618000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69d4226e96b1a73f25f14199","Batch commission — event 69d4226e96b1a73f25f14199 — 6.27$ [Dr escrow_liability]","escrow_liability","69f15da6d5eb45473407bfeb","627","69dfa78997907d6cb46e09e1","","","2026-04-29T01:23:50.304Z","tr_1TRMquEDnfppNFcxY13yfJqN","CAD","","debit","69f15da6dbb2e674ee1b2bdc","2026-04-29T01:23:50.443000","2026-04-29T01:23:50.857000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69d4226e96b1a73f25f14199","Batch cachet — event 69d4226e96b1a73f25f14199 — 46.02$ → 0i1k1Kmt [Cr stripe_balance]","stripe_balance","69f15da5608c4227fc092457","4602","69dfa788066e8f5a6b0d1a68","","","2026-04-29T01:23:49.251Z","tr_1TRMquEDnfppNFcxY13yfJqN","CAD","","credit","69f15da5344d97405658ff90","2026-04-29T01:23:49.738000","2026-04-29T01:23:49.738000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69d4226e96b1a73f25f14199","Batch cachet — event 69d4226e96b1a73f25f14199 — 46.02$ → 0i1k1Kmt [Dr stripe_connect_transit]","stripe_connect_transit","69f15da5344d97405658ff90","4602","69dfa788066e8f5a6b0d1a68","","","2026-04-29T01:23:49.251Z","tr_1TRMquEDnfppNFcxY13yfJqN","CAD","","debit","69f15da5608c4227fc092457","2026-04-29T01:23:49.429000","2026-04-29T01:23:49.935000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfbc0f4e0184830d625bc6","Batch cachet — event 69cfbc0f4e0184830d625bc6 — 26.58$ → AHsHT7Zs [Cr stripe_balance]","stripe_balance","69f15da2124f4a2637bf3875","2658","69e02de82b619e9162b45f07","","","2026-04-29T01:23:46.677Z","tr_1TRMqrEDnfppNFcxkzLyAIg1","CAD","","credit","69f15da2359acee525af0360","2026-04-29T01:23:46.993000","2026-04-29T01:23:46.993000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfbc0f4e0184830d625bc6","Batch cachet — event 69cfbc0f4e0184830d625bc6 — 26.58$ → AHsHT7Zs [Dr stripe_connect_transit]","stripe_connect_transit","69f15da2359acee525af0360","2658","69e02de82b619e9162b45f07","","","2026-04-29T01:23:46.677Z","tr_1TRMqrEDnfppNFcxkzLyAIg1","CAD","","debit","69f15da2124f4a2637bf3875","2026-04-29T01:23:46.823000","2026-04-29T01:23:47.162000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfbc0f4e0184830d625bc6","Batch commission — event 69cfbc0f4e0184830d625bc6 — 3.02$ [Cr revenue_commission]","revenue_commission","69f15da0c01c68a30d9372bb","302","69e02de9efccc8fec2db6adf","","","2026-04-29T01:23:44.092Z","tr_1TRMqoEDnfppNFcxzGWwzIPd","CAD","","credit","69f15da0a32cca5812bd0c9d","2026-04-29T01:23:44.414000","2026-04-29T01:23:44.414000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfbc0f4e0184830d625bc6","Batch commission — event 69cfbc0f4e0184830d625bc6 — 3.02$ [Dr escrow_liability]","escrow_liability","69f15da0a32cca5812bd0c9d","302","69e02de9efccc8fec2db6adf","","","2026-04-29T01:23:44.092Z","tr_1TRMqoEDnfppNFcxzGWwzIPd","CAD","","debit","69f15da0c01c68a30d9372bb","2026-04-29T01:23:44.245000","2026-04-29T01:23:44.577000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfbc0f4e0184830d625bc6","Batch cachet — event 69cfbc0f4e0184830d625bc6 — 22.18$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69f15d9f450e02bb094fb06b","2218","69e02de8c65b08e3921de3ea","","","2026-04-29T01:23:43.176Z","tr_1TRMqoEDnfppNFcxzGWwzIPd","CAD","","credit","69f15d9fc76d30d811942836","2026-04-29T01:23:43.504000","2026-04-29T01:23:43.504000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfbc0f4e0184830d625bc6","Batch cachet — event 69cfbc0f4e0184830d625bc6 — 22.18$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69f15d9fc76d30d811942836","2218","69e02de8c65b08e3921de3ea","","","2026-04-29T01:23:43.176Z","tr_1TRMqoEDnfppNFcxzGWwzIPd","CAD","","debit","69f15d9f450e02bb094fb06b","2026-04-29T01:23:43.348000","2026-04-29T01:23:43.691000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfa07a4dea6c931cb1e656","Batch commission — event 69cfa07a4dea6c931cb1e656 — 18.24$ [Cr revenue_commission]","revenue_commission","69f15d9cd9626216b9d6a1ae","1824","69e02dede11ec1ec3d150cd9","","","2026-04-29T01:23:40.594Z","tr_1TRMqkEDnfppNFcxhXXbUXDH","CAD","","credit","69f15d9c289d20124880c913","2026-04-29T01:23:40.954000","2026-04-29T01:23:40.954000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfa07a4dea6c931cb1e656","Batch commission — event 69cfa07a4dea6c931cb1e656 — 18.24$ [Dr escrow_liability]","escrow_liability","69f15d9c289d20124880c913","1824","69e02dede11ec1ec3d150cd9","","","2026-04-29T01:23:40.594Z","tr_1TRMqkEDnfppNFcxhXXbUXDH","CAD","","debit","69f15d9cd9626216b9d6a1ae","2026-04-29T01:23:40.724000","2026-04-29T01:23:41.137000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfa07a4dea6c931cb1e656","Batch cachet — event 69cfa07a4dea6c931cb1e656 — 141.76$ → AHsHT7Zs [Cr stripe_balance]","stripe_balance","69f15d9b79760a5105fc52dc","14176","69e02ded14eca488f9c89e38","","","2026-04-29T01:23:39.326Z","tr_1TRMqkEDnfppNFcxhXXbUXDH","CAD","","credit","69f15d9b8ed7cb23e8db11d3","2026-04-29T01:23:39.950000","2026-04-29T01:23:39.950000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfa07a4dea6c931cb1e656","Batch cachet — event 69cfa07a4dea6c931cb1e656 — 141.76$ → AHsHT7Zs [Dr stripe_connect_transit]","stripe_connect_transit","69f15d9b8ed7cb23e8db11d3","14176","69e02ded14eca488f9c89e38","","","2026-04-29T01:23:39.326Z","tr_1TRMqkEDnfppNFcxhXXbUXDH","CAD","","debit","69f15d9b79760a5105fc52dc","2026-04-29T01:23:39.552000","2026-04-29T01:23:40.135000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cf9d7d709ea130c9d9bba0","Batch commission — event 69cf9d7d709ea130c9d9bba0 — 1.37$ [Cr revenue_commission]","revenue_commission","69f15d98d8cb469586ab9397","137","69e02df1f80337bfebd14f4e","","","2026-04-29T01:23:36.799Z","tr_1TRMqgEDnfppNFcxOxuTVzrZ","CAD","","credit","69f15d9991b06469cc301aaf","2026-04-29T01:23:37.112000","2026-04-29T01:23:37.112000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cf9d7d709ea130c9d9bba0","Batch commission — event 69cf9d7d709ea130c9d9bba0 — 1.37$ [Dr escrow_liability]","escrow_liability","69f15d9991b06469cc301aaf","137","69e02df1f80337bfebd14f4e","","","2026-04-29T01:23:36.799Z","tr_1TRMqgEDnfppNFcxOxuTVzrZ","CAD","","debit","69f15d98d8cb469586ab9397","2026-04-29T01:23:36.927000","2026-04-29T01:23:37.333000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cf9d7d709ea130c9d9bba0","Batch cachet — event 69cf9d7d709ea130c9d9bba0 — 10.63$ → AHsHT7Zs [Cr stripe_balance]","stripe_balance","69f15d9884b2b2fad2070b35","1063","69e02df1f6880c9d42cceb3e","","","2026-04-29T01:23:35.909Z","tr_1TRMqgEDnfppNFcxOxuTVzrZ","CAD","","credit","69f15d98006d45e8b0e4670d","2026-04-29T01:23:36.239000","2026-04-29T01:23:36.239000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cf9d7d709ea130c9d9bba0","Batch cachet — event 69cf9d7d709ea130c9d9bba0 — 10.63$ → AHsHT7Zs [Dr stripe_connect_transit]","stripe_connect_transit","69f15d98006d45e8b0e4670d","1063","69e02df1f6880c9d42cceb3e","","","2026-04-29T01:23:35.909Z","tr_1TRMqgEDnfppNFcxOxuTVzrZ","CAD","","debit","69f15d9884b2b2fad2070b35","2026-04-29T01:23:36.068000","2026-04-29T01:23:36.426000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cec72ffc581e93a3b2a6b4","Batch commission — event 69cec72ffc581e93a3b2a6b4 — 17.56$ [Cr revenue_commission]","revenue_commission","69f15d956e2c97cb7e9a0f29","1756","69e02df6fc1bfd5ab6f75ede","","","2026-04-29T01:23:33.156Z","tr_1TRMqcEDnfppNFcxuCxyFlvy","CAD","","credit","69f15d95682416353b88a5af","2026-04-29T01:23:33.514000","2026-04-29T01:23:33.514000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cec72ffc581e93a3b2a6b4","Batch commission — event 69cec72ffc581e93a3b2a6b4 — 17.56$ [Dr escrow_liability]","escrow_liability","69f15d95682416353b88a5af","1756","69e02df6fc1bfd5ab6f75ede","","","2026-04-29T01:23:33.156Z","tr_1TRMqcEDnfppNFcxuCxyFlvy","CAD","","debit","69f15d956e2c97cb7e9a0f29","2026-04-29T01:23:33.294000","2026-04-29T01:23:33.685000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cec72ffc581e93a3b2a6b4","Batch cachet — event 69cec72ffc581e93a3b2a6b4 — 136.44$ → xJkejRFm [Cr stripe_balance]","stripe_balance","69f15d942e7e912b44d227c1","13644","69e02df5486732aec48f92c2","","","2026-04-29T01:23:31.928Z","tr_1TRMqcEDnfppNFcxuCxyFlvy","CAD","","credit","69f15d9441f1d7a73b5843f0","2026-04-29T01:23:32.230000","2026-04-29T01:23:32.230000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cec72ffc581e93a3b2a6b4","Batch cachet — event 69cec72ffc581e93a3b2a6b4 — 136.44$ → xJkejRFm [Dr stripe_connect_transit]","stripe_connect_transit","69f15d9441f1d7a73b5843f0","13644","69e02df5486732aec48f92c2","","","2026-04-29T01:23:31.928Z","tr_1TRMqcEDnfppNFcxuCxyFlvy","CAD","","debit","69f15d942e7e912b44d227c1","2026-04-29T01:23:32.063000","2026-04-29T01:23:32.419000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cf1ff6dd9c08de2ebc7b47","Batch commission — event 69cf1ff6dd9c08de2ebc7b47 — 6.96$ [Cr revenue_commission]","revenue_commission","69f15d9129f528383fcc7df7","696","69e02dfaa2d78d7f1039acde","","","2026-04-29T01:23:29.235Z","tr_1TRMqZEDnfppNFcxTVhcUQVV","CAD","","credit","69f15d91bd9f9cfa4556f05c","2026-04-29T01:23:29.578000","2026-04-29T01:23:29.578000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cf1ff6dd9c08de2ebc7b47","Batch commission — event 69cf1ff6dd9c08de2ebc7b47 — 6.96$ [Dr escrow_liability]","escrow_liability","69f15d91bd9f9cfa4556f05c","696","69e02dfaa2d78d7f1039acde","","","2026-04-29T01:23:29.235Z","tr_1TRMqZEDnfppNFcxTVhcUQVV","CAD","","debit","69f15d9129f528383fcc7df7","2026-04-29T01:23:29.375000","2026-04-29T01:23:29.836000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cf1ff6dd9c08de2ebc7b47","Batch cachet — event 69cf1ff6dd9c08de2ebc7b47 — 51.04$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69f15d90557e0a4d42988b57","5104","69e02df996f1231cb7cadde5","","","2026-04-29T01:23:28.231Z","tr_1TRMqZEDnfppNFcxTVhcUQVV","CAD","","credit","69f15d9010ff0cadc341a8c7","2026-04-29T01:23:28.566000","2026-04-29T01:23:28.566000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cf1ff6dd9c08de2ebc7b47","Batch cachet — event 69cf1ff6dd9c08de2ebc7b47 — 51.04$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69f15d9010ff0cadc341a8c7","5104","69e02df996f1231cb7cadde5","","","2026-04-29T01:23:28.231Z","tr_1TRMqZEDnfppNFcxTVhcUQVV","CAD","","debit","69f15d90557e0a4d42988b57","2026-04-29T01:23:28.384000","2026-04-29T01:23:28.821000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69ea38cbfecda0c9be8b840e","Batch commission — event 69ea38cbfecda0c9be8b840e — 3.75$ [Cr revenue_commission]","revenue_commission","69f12f6ab17efa6c21e84fb8","375","69eba3bf40606fb7c8d80423","","","2026-04-28T22:06:34.280Z","tr_1TRJlzEDnfppNFcxcCcfMOIC","CAD","","credit","69f12f6ab47c7b036aad5db7","2026-04-28T22:06:34.608000","2026-04-28T22:06:34.608000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69ea38cbfecda0c9be8b840e","Batch commission — event 69ea38cbfecda0c9be8b840e — 3.75$ [Dr escrow_liability]","escrow_liability","69f12f6ab47c7b036aad5db7","375","69eba3bf40606fb7c8d80423","","","2026-04-28T22:06:34.280Z","tr_1TRJlzEDnfppNFcxcCcfMOIC","CAD","","debit","69f12f6ab17efa6c21e84fb8","2026-04-28T22:06:34.412000","2026-04-28T22:06:34.814000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69ea38cbfecda0c9be8b840e","Batch cachet — event 69ea38cbfecda0c9be8b840e — 71.25$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69f12f69e099066dbfe01c04","7125","69eba3beec5926213ff58fab","","","2026-04-28T22:06:33.093Z","tr_1TRJlzEDnfppNFcxcCcfMOIC","CAD","","credit","69f12f69cb8544d89e516afd","2026-04-28T22:06:33.427000","2026-04-28T22:06:33.427000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69ea38cbfecda0c9be8b840e","Batch cachet — event 69ea38cbfecda0c9be8b840e — 71.25$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69f12f69cb8544d89e516afd","7125","69eba3beec5926213ff58fab","","","2026-04-28T22:06:33.093Z","tr_1TRJlzEDnfppNFcxcCcfMOIC","CAD","","debit","69f12f69e099066dbfe01c04","2026-04-28T22:06:33.236000","2026-04-28T22:06:33.615000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e908ca7e1c2a2d48a8d808","Batch commission — event 69e908ca7e1c2a2d48a8d808 — 0.67$ [Cr revenue_commission]","revenue_commission","69f12f66ddaad3a8b2d56bac","67","69eba3c3d3821d927fb42645","","","2026-04-28T22:06:30.210Z","tr_1TRJlwEDnfppNFcxiJnkgnlt","CAD","","credit","69f12f6610ff0cadc3417bc4","2026-04-28T22:06:30.524000","2026-04-28T22:06:30.524000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e908ca7e1c2a2d48a8d808","Batch commission — event 69e908ca7e1c2a2d48a8d808 — 0.67$ [Dr escrow_liability]","escrow_liability","69f12f6610ff0cadc3417bc4","67","69eba3c3d3821d927fb42645","","","2026-04-28T22:06:30.210Z","tr_1TRJlwEDnfppNFcxiJnkgnlt","CAD","","debit","69f12f66ddaad3a8b2d56bac","2026-04-28T22:06:30.358000","2026-04-28T22:06:30.765000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e908ca7e1c2a2d48a8d808","Batch cachet — event 69e908ca7e1c2a2d48a8d808 — 19.33$ → pkPYEQBM [Cr stripe_balance]","stripe_balance","69f12f65774321e814917d20","1933","69eba3c2363173e3bb356559","","","2026-04-28T22:06:29.339Z","tr_1TRJlwEDnfppNFcxiJnkgnlt","CAD","","credit","69f12f65a332e7ef7f23ba69","2026-04-28T22:06:29.639000","2026-04-28T22:06:29.639000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e908ca7e1c2a2d48a8d808","Batch cachet — event 69e908ca7e1c2a2d48a8d808 — 19.33$ → pkPYEQBM [Dr stripe_connect_transit]","stripe_connect_transit","69f12f65a332e7ef7f23ba69","1933","69eba3c2363173e3bb356559","","","2026-04-28T22:06:29.339Z","tr_1TRJlwEDnfppNFcxiJnkgnlt","CAD","","debit","69f12f65774321e814917d20","2026-04-28T22:06:29.467000","2026-04-28T22:06:29.813000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfd8b99f67e47c4e9c7991","Batch commission — event 69cfd8b99f67e47c4e9c7991 — 2.05$ [Cr revenue_commission]","revenue_commission","69eb9eb98766dd8cb259ad9c","205","69dfa796033eeeee149fe70f","","","2026-04-24T16:47:52.820Z","tr_1TPmtOEDnfppNFcxNPjclUXA","CAD","","credit","69eb9eb933fae4b19e022115","2026-04-24T16:47:53.225000","2026-04-24T16:47:53.225000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69cfd8b99f67e47c4e9c7991","Batch commission — event 69cfd8b99f67e47c4e9c7991 — 2.05$ [Dr escrow_liability]","escrow_liability","69eb9eb933fae4b19e022115","205","69dfa796033eeeee149fe70f","","","2026-04-24T16:47:52.820Z","tr_1TPmtOEDnfppNFcxNPjclUXA","CAD","","debit","69eb9eb98766dd8cb259ad9c","2026-04-24T16:47:53.016000","2026-04-24T16:47:53.451000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfd8b99f67e47c4e9c7991","Batch cachet — event 69cfd8b99f67e47c4e9c7991 — 15.95$ → AHsHT7Zs [Cr stripe_balance]","stripe_balance","69eb9eb75ab3f323ca05d1c6","1595","69dfa796c31d4e99dc9c0c62","","","2026-04-24T16:47:51.792Z","tr_1TPmtOEDnfppNFcxNPjclUXA","CAD","","credit","69eb9eb8a93a28a1d7f1fefb","2026-04-24T16:47:52.139000","2026-04-24T16:47:52.139000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69cfd8b99f67e47c4e9c7991","Batch cachet — event 69cfd8b99f67e47c4e9c7991 — 15.95$ → AHsHT7Zs [Dr stripe_connect_transit]","stripe_connect_transit","69eb9eb8a93a28a1d7f1fefb","1595","69dfa796c31d4e99dc9c0c62","","","2026-04-24T16:47:51.792Z","tr_1TPmtOEDnfppNFcxNPjclUXA","CAD","","debit","69eb9eb75ab3f323ca05d1c6","2026-04-24T16:47:51.930000","2026-04-24T16:47:52.350000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9f68a8934e1f22b3ef8c3","Batch commission — event 69e9f68a8934e1f22b3ef8c3 — 1.67$ [Cr revenue_commission]","revenue_commission","69eb8d43b2cfa1f8d5491ba6","167","69eb69762c6f4bf8cf6344c9","","","2026-04-24T15:33:22.935Z","tr_1TPljIEDnfppNFcx6oP7kQve","CAD","","credit","69eb8d43e3faed88aebdc1e5","2026-04-24T15:33:23.314000","2026-04-24T15:33:23.314000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9f68a8934e1f22b3ef8c3","Batch commission — event 69e9f68a8934e1f22b3ef8c3 — 1.67$ [Dr escrow_liability]","escrow_liability","69eb8d43e3faed88aebdc1e5","167","69eb69762c6f4bf8cf6344c9","","","2026-04-24T15:33:22.935Z","tr_1TPljIEDnfppNFcx6oP7kQve","CAD","","debit","69eb8d43b2cfa1f8d5491ba6","2026-04-24T15:33:23.113000","2026-04-24T15:33:23.520000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9f68a8934e1f22b3ef8c3","Batch cachet — event 69e9f68a8934e1f22b3ef8c3 — 171.00$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69eb8d417591ba90e7aea6bf","17100","69eb697583e2cadfe7011b1d","","","2026-04-24T15:33:21.646Z","tr_1TPljIEDnfppNFcx6oP7kQve","CAD","","credit","69eb8d4224e0c70f9e75b7a8","2026-04-24T15:33:22.232000","2026-04-24T15:33:22.232000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9f68a8934e1f22b3ef8c3","Batch cachet — event 69e9f68a8934e1f22b3ef8c3 — 171.00$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69eb8d4224e0c70f9e75b7a8","17100","69eb697583e2cadfe7011b1d","","","2026-04-24T15:33:21.646Z","tr_1TPljIEDnfppNFcx6oP7kQve","CAD","","debit","69eb8d417591ba90e7aea6bf","2026-04-24T15:33:21.788000","2026-04-24T15:33:22.548000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9f68a8934e1f22b3ef8c3","Batch commission — event 69e9f68a8934e1f22b3ef8c3 — 1.67$ [Cr revenue_commission]","revenue_commission","69eb8d3ef92240d31968d15b","167","69eb69762c6f4bf8cf6344c9","","","2026-04-24T15:33:18.732Z","tr_1TPljEEDnfppNFcxpZtKK3OI","CAD","","credit","69eb8d3f7543e18a7d0cc9d6","2026-04-24T15:33:19.090000","2026-04-24T15:33:19.090000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9f68a8934e1f22b3ef8c3","Batch commission — event 69e9f68a8934e1f22b3ef8c3 — 1.67$ [Dr escrow_liability]","escrow_liability","69eb8d3f7543e18a7d0cc9d6","167","69eb69762c6f4bf8cf6344c9","","","2026-04-24T15:33:18.732Z","tr_1TPljEEDnfppNFcxpZtKK3OI","CAD","","debit","69eb8d3ef92240d31968d15b","2026-04-24T15:33:18.889000","2026-04-24T15:33:19.369000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9f68a8934e1f22b3ef8c3","Batch cachet — event 69e9f68a8934e1f22b3ef8c3 — 48.33$ → pkPYEQBM [Cr stripe_balance]","stripe_balance","69eb8d3d135f7632cc6859d9","4833","69eb6975759a2b113dd18a47","","","2026-04-24T15:33:17.557Z","tr_1TPljEEDnfppNFcxpZtKK3OI","CAD","","credit","69eb8d3e0a0de580996535d8","2026-04-24T15:33:18.004000","2026-04-24T15:33:18.004000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9f68a8934e1f22b3ef8c3","Batch cachet — event 69e9f68a8934e1f22b3ef8c3 — 48.33$ → pkPYEQBM [Dr stripe_connect_transit]","stripe_connect_transit","69eb8d3e0a0de580996535d8","4833","69eb6975759a2b113dd18a47","","","2026-04-24T15:33:17.557Z","tr_1TPljEEDnfppNFcxpZtKK3OI","CAD","","debit","69eb8d3d135f7632cc6859d9","2026-04-24T15:33:17.756000","2026-04-24T15:33:18.199000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9827931502e7066e9d642","Batch commission — event 69e9827931502e7066e9d642 — 9.00$ [Cr revenue_commission]","revenue_commission","69eb8d3a873e9930fca97c23","900","69eb697a4dfbec05dd50cb11","","","2026-04-24T15:33:14.243Z","tr_1TPlj9EDnfppNFcxwwat0LWk","CAD","","credit","69eb8d3a21ce106c30fd091d","2026-04-24T15:33:14.733000","2026-04-24T15:33:14.733000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"commission_earned","69e9827931502e7066e9d642","Batch commission — event 69e9827931502e7066e9d642 — 9.00$ [Dr escrow_liability]","escrow_liability","69eb8d3a21ce106c30fd091d","900","69eb697a4dfbec05dd50cb11","","","2026-04-24T15:33:14.243Z","tr_1TPlj9EDnfppNFcxwwat0LWk","CAD","","debit","69eb8d3a873e9930fca97c23","2026-04-24T15:33:14.463000","2026-04-24T15:33:14.995000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9827931502e7066e9d642","Batch cachet — event 69e9827931502e7066e9d642 — 171.00$ → cGmADTy4 [Cr stripe_balance]","stripe_balance","69eb8d39deb41dd77780bfb4","17100","69eb6979c854f0384ab35509","","","2026-04-24T15:33:13.029Z","tr_1TPlj9EDnfppNFcxwwat0LWk","CAD","","credit","69eb8d39fb2bf26bd6801815","2026-04-24T15:33:13.507000","2026-04-24T15:33:13.507000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"talent_transfer","69e9827931502e7066e9d642","Batch cachet — event 69e9827931502e7066e9d642 — 171.00$ → cGmADTy4 [Dr stripe_connect_transit]","stripe_connect_transit","69eb8d39fb2bf26bd6801815","17100","69eb6979c854f0384ab35509","","","2026-04-24T15:33:13.029Z","tr_1TPlj9EDnfppNFcxwwat0LWk","CAD","","debit","69eb8d39deb41dd77780bfb4","2026-04-24T15:33:13.248000","2026-04-24T15:33:13.768000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
