level,totalDrops,xp,userId,domainKey,lastDropAt,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"1","0","0","698dc6f781b400b640a229f6","video","","2026-03-14T15:01:59.762Z","69b578671425147a5f343f3f","2026-03-14T15:01:59.931000","2026-03-14T15:01:59.931000","698dc6f781b400b640a229f6","false"
"1","0","0","698dc6f781b400b640a229f6","humour","","2026-03-14T15:01:59.737Z","69b57867fd3061fcedb6c01b","2026-03-14T15:01:59.875000","2026-03-14T15:01:59.875000","698dc6f781b400b640a229f6","false"
"1","0","0","698dc6f781b400b640a229f6","responsable","","2026-03-14T15:01:59.615Z","69b578676e11202f4a1e6672","2026-03-14T15:01:59.748000","2026-03-14T15:01:59.748000","698dc6f781b400b640a229f6","false"
"1","0","0","698dc6f781b400b640a229f6","art","","2026-03-14T15:01:59.578Z","69b57867d0d275eba1eb0fc5","2026-03-14T15:01:59.720000","2026-03-14T15:01:59.720000","698dc6f781b400b640a229f6","false"
"2","1","560","69b48a2b7d5c0db589c6bb1c","video","2026-04-17T23:44:35.128Z","2026-04-17T23:44:35.128Z","69b5766a8bc70d8a60365337","2026-03-14T14:53:30.710000","2026-04-17T23:44:35.315000","69b48a2b7d5c0db589c6bb1c","false"
"2","3","560","69b48a2b7d5c0db589c6bb1c","art","2026-04-20T01:33:27.489Z","2026-04-20T01:33:27.489Z","69b5766a5a5fe6cc10af6a5e","2026-03-14T14:53:30.659000","2026-04-20T01:33:27.635000","69b48a2b7d5c0db589c6bb1c","false"
"1","2","420","698c747aee05acfdd23ea578","responsable","2026-04-18T01:06:22.419Z","2026-04-18T01:06:22.420Z","69b57406fd3061fcedb6b74f","2026-03-14T14:43:18.345000","2026-04-18T01:06:22.587000","698c747aee05acfdd23ea578","false"
"1","0","0","69b48a2b7d5c0db589c6bb1c","responsable","","2026-03-14T14:43:16.579Z","69b574045fd1e48b0c21947c","2026-03-14T14:43:16.733000","2026-03-14T14:43:16.733000","69b48a2b7d5c0db589c6bb1c","false"
"2","5","880","69b48a2b7d5c0db589c6bb1c","humour","2026-04-20T02:40:44.800Z","2026-04-20T02:40:44.800Z","69b57344a7c4cb1b5c6a7c65","2026-03-14T14:40:04.211000","2026-04-20T02:40:45.134000","69b48a2b7d5c0db589c6bb1c","false"
"1","1","140","69b4a8115562898f235bf638","music","2026-03-14T00:28:15.622Z","2026-03-14T00:28:15.622Z","69b4ab9f59d2d10d8cf91937","2026-03-14T00:28:15.420000","2026-03-14T00:28:15.751000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","1","140","69b4a88ad33793adbf168b20","music","2026-03-14T00:27:53.897Z","2026-03-14T00:27:53.897Z","69b4ab89ab364ab80d04a8b6","2026-03-14T00:27:53.707000","2026-03-14T00:27:54.025000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"25","52","21060","69b48a2b7d5c0db589c6bb1c","music","2026-04-24T13:57:06.272Z","2026-04-24T13:57:06.272Z","69b48b7263d7cc8b6f921c7b","2026-03-13T22:10:58.075000","2026-04-24T13:57:06.476000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","1","140","698dbbf753d545317578c200","responsable","2026-03-07T03:34:59.929Z","2026-03-07T03:34:59.929Z","69ab9ce354b455cc88dd8918","2026-03-07T03:34:59.753000","2026-03-07T03:35:00.140000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","2","420","698d204286a5af9808991620","responsable","2026-04-16T22:32:18.390Z","2026-04-16T22:32:18.390Z","69ab895e92afb36616d510db","2026-03-07T02:11:42.392000","2026-04-16T22:32:18.531000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","2","280","698dd1b2193c860027a3457a","responsable","2026-03-14T15:34:12.834Z","2026-03-14T15:34:12.834Z","69ab04b9352d50c336f06249","2026-03-06T16:45:45.683000","2026-03-14T15:34:12.996000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","698dbd987dbcc355eec0ff7c","video","","2026-03-05T18:10:22.977Z","69a9c70fd0d068d4424e0c60","2026-03-05T18:10:23.193000","2026-03-05T18:10:23.193000","698dbd987dbcc355eec0ff7c","false"
"1","0","0","698dbd987dbcc355eec0ff7c","humour","","2026-03-05T17:49:14.486Z","69a9c21ae4dc8380cdf155ed","2026-03-05T17:49:14.623000","2026-03-05T17:49:14.623000","698dbd987dbcc355eec0ff7c","false"
"1","3","420","698dbbf753d545317578c200","video","2026-04-17T00:22:02.829Z","2026-04-17T00:22:02.829Z","69a9063f57ebb2b47f74e447","2026-03-05T04:27:43.625000","2026-04-17T00:22:02.979000","698dbbf753d545317578c200","false"
"1","0","0","699cfc45fae147a8797a069c","art","","2026-03-04T23:03:58.031Z","69a8ba5e59d353b552c80f58","2026-03-04T23:03:58.168000","2026-03-04T23:03:58.168000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","699cfc45fae147a8797a069c","food","","2026-03-04T23:03:43.378Z","69a8ba4f6955a505a21b442e","2026-03-04T23:03:43.568000","2026-03-04T23:03:43.568000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","699cfc45fae147a8797a069c","music","","2026-03-04T23:02:03.067Z","69a8b9eb4efd37399c9f37a8","2026-03-04T23:02:03.192000","2026-03-04T23:02:03.192000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","69a7d3cc06fc3b4f58109b29","video","","2026-03-04T06:40:55.073Z","69a7d3f7815b702c2b6afa01","2026-03-04T06:40:55.260000","2026-03-04T06:40:55.260000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","69a4b81bbabcabb1a90083b6","music","","2026-03-04T02:59:28.666Z","69a7a010fd51e94868a1631c","2026-03-04T02:59:28.782000","2026-03-04T02:59:28.782000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"9","20","4440","698dc6f781b400b640a229f6","music","2026-04-24T14:00:05.284Z","2026-04-24T14:00:05.284Z","69a7923ea45362372587eb0b","2026-03-04T02:00:30.785000","2026-04-24T14:00:05.452000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"1","0","0","69a777f1f8ecf919b5cdd62a","music","","2026-03-04T01:07:48.585Z","69a785e4be3a1ed27cb1a148","2026-03-04T01:07:48.717000","2026-03-04T01:07:48.717000","69a777f1f8ecf919b5cdd62a","false"
